Role,Index,Pose Index,Structure,Protein,MW(Molecular Weight) Unit Dalton,#Atoms,SlogP,TPSA,Flexibility,#RB,LF Rank Score,LF dG,LF VSscore,LF LE,tPSA,Hacc,Hdon,logSw,Library,MW_FREE,PC1,PC2
chembridge-fragment-library-part2-cl-2024-06,7621,1,O=C(N[C@H]1CN2C[C@@H](OC[C@@H]2C1)c3ccccc3)CO,6TBE_P,276.3,20,0.7,61.8,4.5,4,-6.425,-5.448,-6.582,-0.272,61.8,4.0,2.0,-1.65,1205,CORE,1.4737317742586897,2.3380524583019944
chembridge-fragment-library-part2-cl-2024-06,2000,1,O[C@@H]1CN(CC[C@@]1(N(C)C)c2ccccc2)c3cnccn3,6TBE_P,298.4,22,1.9,52.5,3.4,4,-6.424,-6.56,-7.098,-0.298,52.5,4.0,1.0,-1.44,1224,CORE,2.463687677506226,0.833856559856175
chembridge-fragment-library-part2-cl-2024-06,8624,1,Fc1ccc(-c2ccc(C(=O)N3CC(C3)C#N)cc2)cc1,6TBE_P,280.3,21,3.4,44.1,0.7,3,-6.424,-4.95,-6.668,-0.236,44.1,2.0,0.0,-2.42,1101,CORE,1.7587357424444006,-1.8842703924735376
chembridge-fragment-library-part1-exp-2024-06,8768,1,Clc1ccc(CN2CCC[C@H](O)C2)cc1,6TBE_P,225.7,15,2.7,23.5,4.0,3,-6.423,-6.241,-6.456,-0.416,23.5,2.0,1.0,-2.08,ExpressPick,226,-0.6196361740026722,-1.5870407702735805
chembridge-fragment-library-part1-exp-2024-06,12484,1,Clc1ccc(N[C@@H]2CS(=O)(=O)C[C@@H]2O)cc1,6TBE_P,261.7,16,1.3,66.4,2.5,3,-6.423,-6.37,-6.791,-0.398,66.4,3.0,2.0,-1.97,ExpressPick,262,0.28730553280959686,1.629834355649286
chembridge-fragment-library-part1-exp-2024-06,14738,1,Brc1ccc(C(=O)Nc2nnc(s2)C)c(F)c1,6TBE_P,316.1,17,3.3,54.9,0.5,2,-6.423,-7.1,-7.427,-0.418,54.9,3.0,1.0,-3.26,ExpressPick,316,1.5125013700221095,-0.4785505711204254
chembridge-fragment-library-part1-exp-2024-06,15674,1,Fc1ccc(CNC(=O)c2ccncc2)cc1,6TBE_P,230.2,17,2.4,42.0,2.3,3,-6.423,-4.481,-5.674,-0.264,42.0,2.0,1.0,-2.77,ExpressPick,230,-0.04614599884265793,-0.8117670640845052
chembridge-fragment-library-part1-exp-2024-06,16150,1,Brc1cc(cc(OC)c1O)/C=C\2C(=O)N(C(=S)N2)C,6TBE_P,343.2,19,1.9,61.8,1.6,3,-6.423,-6.705,-6.963,-0.353,61.8,3.0,2.0,-4.22,ExpressPick,343,2.0479214921470534,0.9772121367897488
chembridge-fragment-library-part1-exp-2024-06,27550,1,N#CN[C@@]1(SC)c2c(CCN1)c3cc(OC)ccc3[nH]2,6TBE_P,288.4,20,1.9,72.9,3.0,3,-6.423,-6.858,-7.446,-0.343,72.9,3.0,3.0,-1.91,ExpressPick,288,1.6829385847459841,1.947242425918605
chembridge-fragment-library-part2-cl-2024-06,5134,1,Clc1cccc(CNC(=O)[C@H]2C[C@@H](N)[C@H](O)C2)c1,6TBE_P,268.7,18,1.5,75.3,5.5,5,-6.423,-6.085,-6.438,-0.338,75.3,3.0,3.0,-2.37,1207,CORE,1.3423461597807043,2.4295914912792314
chembridge-fragment-library-part1-exp-2024-06,27640,1,Fc1ccccc1CNn2c(N)nnn2,6TBE_P,208.2,15,0.4,81.6,3.0,3,-6.422,-4.907,-5.893,-0.327,81.7,3.0,2.0,-1.18,ExpressPick,208,-0.7013770663151984,2.7377861800691807
chembridge-fragment-library-part2-cl-2024-06,7999,1,Clc1cc(F)ccc1CNC(=O)Cn2nncn2,6TBE_P,269.7,18,1.1,72.7,4.0,4,-6.422,-6.167,-7.113,-0.343,72.7,4.0,1.0,-2.05,1101,CORE,1.2692357898578774,2.0561339228059468
chembridge-fragment-library-part1-exp-2024-06,13096,1,Brc1ccc(O)c(C(=S)N2CCOCC2)c1,6TBE_P,302.2,16,2.2,32.7,2.0,3,-6.421,-6.221,-6.66,-0.389,32.7,2.0,1.0,-1.48,ExpressPick,302,0.4669403309846176,-1.1525365211620928
chembridge-fragment-library-part1-exp-2024-06,21502,1,Clc1cccc(F)c1CC(=O)Nc2ccncc2,6TBE_P,264.7,18,3.4,42.0,2.3,3,-6.421,-4.909,-6.048,-0.273,42.0,2.0,1.0,-3.6,ExpressPick,265,0.9185732097617795,-1.402740976109572
chembridge-fragment-library-part2-cl-2024-06,100,1,OC(=O)c1c(onc1N2CCCC2)-c3ccc(OC)cc3,6TBE_P,288.3,21,2.1,75.8,1.8,5,-6.421,-4.989,-6.536,-0.238,75.8,5.0,1.0,-2.01,1100,CORE,2.9320193107068304,2.211059360385044
chembridge-fragment-library-part2-cl-2024-06,3226,1,O=C(N[C@@H](c1ccsc1)C)c2c3ccccc3n(n2)C,6TBE_P,285.4,20,3.1,46.9,2.3,3,-6.42,-6.086,-6.614,-0.304,46.9,2.0,1.0,-3.4,1101,CORE,1.5337266386879718,-1.134932169062812
chembridge-fragment-library-part1-exp-2024-06,10640,1,Oc1ccccc1CN2CCN(CC2)CC,6TBE_P,220.3,16,1.5,26.7,4.5,4,-6.419,-5.95,-6.509,-0.372,26.7,3.0,1.0,-1.2,ExpressPick,220,-0.39594463646023914,-0.22345525660318694
chembridge-fragment-library-part1-exp-2024-06,19206,1,Brc1cccc(c1)CSc2nncn2C,6TBE_P,284.2,15,2.9,30.7,3.0,3,-6.419,-6.154,-6.423,-0.41,30.7,2.0,0.0,-4.28,ExpressPick,284,0.27341785287048204,-2.0348416323231016
chembridge-fragment-library-part2-cl-2024-06,5946,1,O=C(NCCc1cn[nH]c1)c2cc(ncc2O)C,6TBE_P,246.3,18,0.8,90.9,3.8,5,-6.418,-5.955,-6.779,-0.331,90.9,4.0,3.0,-1.99,1101,CORE,1.2609714430539867,3.9461186229276537
chembridge-fragment-library-part1-exp-2024-06,5842,1,NCc1csc(n1)-c2ccccc2,6TBE_P,190.3,13,2.3,38.9,2.0,3,-6.417,-5.192,-6.243,-0.399,38.9,2.0,1.0,-0.843,ExpressPick,190,-1.4153421857726898,-0.7518175755260117
chembridge-fragment-library-part1-exp-2024-06,7824,1,O=C1CS[C@@H]2[C@](NCCN12)(c3ccccc3)C,6TBE_P,248.3,17,1.4,32.3,1.3,1,-6.417,-6.483,-6.967,-0.381,32.3,2.0,1.0,-1.73,ExpressPick,248,-0.6847030351953762,-0.8001287172937155
chembridge-fragment-library-part1-exp-2024-06,7900,1,O=C1CCC(=O)N1c2ccccc2O,6TBE_P,191.2,14,1.0,57.6,0.9,2,-6.417,-4.312,-5.164,-0.308,57.6,3.0,1.0,0.002,ExpressPick,191,-1.3791893670391966,1.0650968458159074
chembridge-fragment-library-part2-cl-2024-06,7635,1,Clc1cccc(C(=O)N2Cc3cnc(cc3C2)C)c1F,6TBE_P,290.7,20,3.6,33.2,0.5,2,-6.417,-5.389,-6.679,-0.269,33.2,2.0,0.0,-1.16,1104,CORE,1.4196897274841729,-2.4447451349131786
chembridge-fragment-library-part1-exp-2024-06,25910,1,Brc1csc(C(=O)NCc2ccccn2)c1,6TBE_P,297.2,16,2.9,42.0,2.3,3,-6.416,-6.215,-6.544,-0.388,42.0,2.0,1.0,-1.9,ExpressPick,297,0.7492237917170608,-1.1788768942285257
chembridge-fragment-library-part1-exp-2024-06,16300,1,O=C1C=C(N(c2ccccc2O)C(=C1)C)C,6TBE_P,215.3,16,2.4,40.5,0.8,2,-6.415,-5.196,-6.22,-0.325,42.2,2.0,1.0,-1.64,ExpressPick,215,-0.6557113192366076,-0.8927320897127794
chembridge-fragment-library-part1-exp-2024-06,1038,1,OC(=O)C[C@@H](N)c1ccc(SC)cc1,6TBE_P,211.3,14,1.9,63.3,5.3,6,-6.414,-6.337,-7.547,-0.453,63.3,3.0,2.0,-1.88,ExpressPick,211,0.045791019241747735,1.5219314781135924
chembridge-fragment-library-part1-exp-2024-06,21940,1,Brc1ccccc1C2=NNC(=S)N2Cc3ccccc3,6TBE_P,346.2,20,3.6,27.6,2.0,3,-6.414,-6.411,-6.926,-0.321,33.6,1.0,1.0,-4.02,ExpressPick,346,1.9794923976591885,-2.746664875763024
chembridge-fragment-library-part1-exp-2024-06,9832,1,ClC1=C(O)C=NN(c2cccc(c2)C(F)(F)F)C1=O,6TBE_P,290.6,19,3.0,52.9,0.8,3,-6.413,-5.751,-7.477,-0.303,55.1,3.0,1.0,-3.34,ExpressPick,291,1.6821300106767856,-0.30471038809799555
chembridge-fragment-library-part1-exp-2024-06,11998,1,Clc1ccc([C@@H](O)C(=O)NN)cc1,6TBE_P,200.6,13,0.8,75.3,4.0,4,-6.413,-5.844,-6.53,-0.45,75.3,2.0,3.0,-1.07,ExpressPick,201,-1.1984102146357023,2.3397866750985767
chembridge-fragment-library-part1-exp-2024-06,15994,1,Fc1ccc(-c2c(cn(n2)-c3ccccc3)C(=O)N)cc1,6TBE_P,281.3,21,3.0,60.9,0.5,3,-6.413,-5.976,-6.997,-0.285,60.9,3.0,1.0,-3.72,ExpressPick,281,2.0634300455871974,-0.029597243195237485
chembridge-fragment-library-part1-exp-2024-06,17234,1,Fc1cc(F)cc(NC=C2C(=O)NC(=O)NC2=O)c1,6TBE_P,267.2,19,1.1,87.3,0.5,2,-6.413,-6.334,-9.853,-0.333,87.3,3.0,3.0,-2.54,ExpressPick,267,0.91170525543398,2.8512731578287394
chembridge-fragment-library-part1-exp-2024-06,21436,1,OC1=CC(=O)c2c(N1)c3c(s2)nc(c(c3C)C)C,6TBE_P,260.3,18,3.2,62.2,0.5,1,-6.413,-5.122,-6.023,-0.285,66.0,3.0,2.0,-2.06,ExpressPick,260,0.8508407881230747,0.34505203841084137
chembridge-fragment-library-part1-exp-2024-06,21442,1,Nc1cc(nc(SCc2cnccc2)n1)N,6TBE_P,233.3,16,1.3,90.7,3.0,3,-6.413,-5.476,-6.355,-0.342,90.7,3.0,2.0,-0.405,ExpressPick,233,0.21961017212122613,2.535580210241626
chembridge-fragment-library-part1-exp-2024-06,12980,1,Fc1ccccc1N2CCN(CC2)c3ncccn3,6TBE_P,258.3,19,2.2,32.3,1.5,2,-6.412,-4.996,-5.6,-0.263,32.3,2.0,0.0,-2.93,ExpressPick,258,0.3358053158184211,-1.6820463781703987
chembridge-fragment-library-part2-cl-2024-06,926,1,Fc1ccc(-n2cccn2)c(-c3nccn3[C@@H]4CCNC4)c1,6TBE_P,297.3,22,2.7,47.7,0.9,3,-6.412,-5.994,-6.955,-0.272,47.7,3.0,1.0,-1.97,1105,CORE,2.207796454834207,-0.37876608053594907
chembridge-fragment-library-part1-exp-2024-06,11098,1,O[C@H]1CCCN([C@@H]2Cc3ccccc3CC2)C1,6TBE_P,231.3,17,2.4,23.5,2.6,2,-6.411,-6.464,-6.891,-0.38,23.5,2.0,1.0,-2.01,ExpressPick,231,-0.4547049017932049,-1.5309648899356008
chembridge-fragment-library-part1-exp-2024-06,14072,1,Fc1ccccc1C(=O)NNC(=O)c2ccoc2C,6TBE_P,262.2,19,1.5,71.3,1.5,3,-6.411,-5.563,-6.761,-0.293,71.3,3.0,2.0,-3.61,ExpressPick,262,1.0224321477804177,1.6633020394610576
chembridge-fragment-library-part1-exp-2024-06,24852,1,Oc1ccc(cc1)/C=C/c2ccccn2,6TBE_P,197.2,15,3.0,33.1,1.0,3,-6.411,-5.259,-5.683,-0.351,33.1,2.0,1.0,-2.5,ExpressPick,197,-0.7591020469287707,-1.353707056831551
chembridge-fragment-library-part1-exp-2024-06,24080,1,O[C@H](c1ccc(N)cc1)c2nccn2C,6TBE_P,203.2,15,1.5,64.1,3.0,3,-6.41,-4.684,-5.9,-0.312,64.1,2.0,2.0,0.111,ExpressPick,203,-0.8463806041977764,0.9962038143580332
chembridge-fragment-library-part1-exp-2024-06,7148,1,S=C1N(c2cccc(O)c2)C(=O)CS1,6TBE_P,225.3,14,1.8,40.5,1.0,2,-6.408,-5.287,-5.895,-0.378,40.5,2.0,1.0,-2.3,ExpressPick,225,-1.136967820899303,-0.5768932542947194
chembridge-fragment-library-part1-exp-2024-06,23518,1,O=C1[C@H](SCCN1)CC(=O)Nc2ccc(cc2C)C,6TBE_P,278.4,19,1.9,58.2,2.9,3,-6.408,-6.542,-7.17,-0.344,58.2,2.0,2.0,-2.34,ExpressPick,278,0.9553264207151685,0.40117143459969273
chembridge-fragment-library-part2-cl-2024-06,2726,1,O[C@H]1CON(C1)C(=O)c2cccc3C(=O)CCc23,6TBE_P,247.3,18,0.9,66.8,2.1,3,-6.408,-6.568,-6.718,-0.365,66.8,4.0,1.0,-0.833,1101,CORE,0.6497529041510232,1.9258257194197097
chembridge-fragment-library-part2-cl-2024-06,3970,1,O=C(N1CCc2c(nn(c2CC1)C)-c3ccccc3)CO,6TBE_P,285.3,21,1.4,58.4,3.4,4,-6.408,-6.454,-7.258,-0.307,58.4,3.0,1.0,-2.29,1204,CORE,1.7515068772530917,0.7701589070517442
chembridge-fragment-library-part2-cl-2024-06,5414,1,O[C@@H]1CCC[C@@H](n2ccnc2-c3ccccc3)C1,6TBE_P,242.3,18,3.4,38.0,2.0,3,-6.408,-5.828,-6.469,-0.324,38.1,2.0,1.0,-2.51,1105,CORE,0.5948920958625706,-1.5034744096516266
chembridge-fragment-library-part2-cl-2024-06,7217,1,Fc1cncnc1N2Cc3nnc(n3[C@H](C2)C)C(C)C,6TBE_P,276.3,20,2.2,59.7,1.9,2,-6.408,-5.855,-6.572,-0.293,59.7,4.0,0.0,-1.77,1221,CORE,1.5780484543075715,0.3686354352706462
chembridge-fragment-library-part1-exp-2024-06,6534,1,OC(=O)CN1c2ccccc2CC1,6TBE_P,177.2,13,1.1,40.5,2.3,3,-6.407,-5.467,-6.038,-0.421,40.5,2.0,1.0,0.097,ExpressPick,177,-1.962580301972556,-0.05069166325021224
chembridge-fragment-library-part1-exp-2024-06,276,1,OC(=O)Cn1c2ccccc2nc1C(C)C,6TBE_P,218.3,16,2.2,55.1,3.3,4,-6.406,-5.274,-5.892,-0.33,55.1,3.0,1.0,-1.89,ExpressPick,218,0.14628455906988042,0.41689738341623644
chembridge-fragment-library-part1-exp-2024-06,12436,1,O=C1N(c2cccc(O)c2)C(=O)CS1,6TBE_P,209.2,14,1.6,57.6,0.9,2,-6.406,-4.922,-5.69,-0.352,57.6,3.0,1.0,-2.19,ExpressPick,209,-0.9546388943455008,0.7222309289314344
chembridge-fragment-library-part1-exp-2024-06,14080,1,O=C(Nc1cccc(O)c1)c2cc(oc2)C,6TBE_P,217.2,16,2.0,62.5,1.0,3,-6.406,-4.789,-5.565,-0.299,62.5,3.0,2.0,-2.2,ExpressPick,217,-0.07290036062733676,1.2095934703444957
chembridge-fragment-library-part1-exp-2024-06,28646,1,Fc1ccccc1NC(=O)CN2C(=O)C=CC(=N2)C,6TBE_P,261.3,19,1.7,61.8,2.3,3,-6.406,-5.819,-6.95,-0.306,64.0,3.0,1.0,-1.96,ExpressPick,261,0.9860658662608127,0.733994763655516
chembridge-fragment-library-part2-cl-2024-06,5022,1,Clc1ccccc1CNC(=O)[C@@H]2C[C@H](O)[C@@H](N)C2,6TBE_P,268.7,18,1.5,75.3,5.5,5,-6.406,-6.35,-7.461,-0.353,75.3,3.0,3.0,-2.37,1207,CORE,1.3423461597807043,2.4295914912792314
chembridge-fragment-library-part1-exp-2024-06,11860,1,Fc1ccc(CC(=O)Nc2nc(cs2)C)cc1,6TBE_P,250.3,17,3.0,42.0,2.3,3,-6.405,-6.539,-7.378,-0.385,42.0,2.0,1.0,-3.21,ExpressPick,250,0.40437433078206153,-1.1583839507904226
chembridge-fragment-library-part1-exp-2024-06,13288,1,Fc1ccc([C@H]2NC(=O)c3ccccc3N2)cc1,6TBE_P,242.3,18,3.0,41.1,0.5,1,-6.405,-5.569,-8.867,-0.309,41.1,1.0,2.0,-2.55,ExpressPick,242,-0.18373003139109556,-1.3918796666154993
chembridge-fragment-library-part1-exp-2024-06,15902,1,Brc1ccc([C@@H](O)c2c(O)ccc(c2)C)cc1,6TBE_P,293.2,17,4.0,40.5,3.5,4,-6.404,-6.151,-7.067,-0.362,40.5,2.0,2.0,-2.76,ExpressPick,293,1.44201717383072,-1.2462778982443583
chembridge-fragment-library-part1-exp-2024-06,24578,1,Fc1cccc(NC(=O)NCc2ccncc2)c1,6TBE_P,245.3,18,2.8,54.0,2.8,5,-6.404,-4.768,-5.962,-0.265,54.0,2.0,2.0,-1.31,ExpressPick,245,1.0110646279081419,-0.009480184308707791
chembridge-fragment-library-part2-cl-2024-06,5530,1,s1cncc1-c2nccn2Cc3cnccc3,6TBE_P,242.3,17,2.4,43.6,2.1,3,-6.404,-4.462,-5.388,-0.262,43.6,3.0,0.0,-0.986,1105,CORE,0.38968070371185515,-0.7050435487886678
chembridge-fragment-library-part2-cl-2024-06,8182,1,O[C@H]1C[C@H]2CN(C(=O)C3(CNC3)Cc4ccccc4)C[C@@H]12,6TBE_P,286.4,21,1.0,52.6,5.6,5,-6.404,-5.487,-6.801,-0.261,52.6,3.0,2.0,-1.72,1217,CORE,1.750835765758263,1.3306286354302188
chembridge-fragment-library-part1-exp-2024-06,9550,1,Fc1ccccc1NC(=O)c2ccc(OC)c(OC)c2,6TBE_P,275.3,20,3.4,47.6,1.5,4,-6.403,-4.514,-6.248,-0.226,47.6,3.0,1.0,-3.1,ExpressPick,275,1.9735206999255832,-0.6162104318597436
chembridge-fragment-library-part1-exp-2024-06,22568,1,Brc1cc2c(N(C(=O)N2C)C)cc1NC(=O)c3ccc(F)cc3,6TBE_P,378.2,23,4.2,52.7,0.5,2,-6.403,-5.188,-6.497,-0.226,56.0,2.0,1.0,-4.06,ExpressPick,378,3.5174018231053426,-1.7670263676236977
chembridge-fragment-library-part1-exp-2024-06,27128,1,S=C(Nc1cccc(C(=O)N(CC)CC)c1)NC(=O)C,6TBE_P,293.4,20,2.0,61.4,3.3,7,-6.403,-7.457,-10.173,-0.373,61.4,2.0,2.0,-2.22,ExpressPick,293,2.2385713272516132,0.6888673296678234
chembridge-fragment-library-part1-exp-2024-06,14598,1,Brc1ccc(F)c(c1)/C=N/NC(=O)c2ccco2,6TBE_P,311.1,18,2.7,54.6,1.0,3,-6.402,-6.185,-6.718,-0.344,54.6,3.0,1.0,-3.83,ExpressPick,311,1.6530184925133256,-0.11466059424418132
chembridge-fragment-library-part1-exp-2024-06,23370,1,O=C1C(CCC(O)=O)=Cc2ccc(cc2N1)C,6TBE_P,231.3,17,2.2,66.4,3.3,4,-6.402,-5.579,-6.46,-0.328,70.2,3.0,2.0,-1.8,ExpressPick,231,0.6220904979164592,1.2728621215108127
chembridge-fragment-library-part1-exp-2024-06,24262,1,Fc1ccccc1NC(=O)NCc2ccncc2,6TBE_P,245.3,18,2.8,54.0,2.8,5,-6.402,-4.675,-5.772,-0.26,54.0,2.0,2.0,-1.31,ExpressPick,245,1.0110646279081419,-0.009480184308707791
chembridge-fragment-library-part2-cl-2024-06,2618,1,Clc1cc(O)ccc1-c2nccn2[C@H](CO)C,6TBE_P,252.7,17,2.9,58.3,3.5,5,-6.402,-5.691,-6.765,-0.335,58.3,3.0,2.0,-1.73,1105,CORE,1.2341572943617152,0.6534243211160724
chembridge-fragment-library-part1-exp-2024-06,12130,1,OC(=O)C1(CCCC1)c2ccc(O)cc2,6TBE_P,206.2,15,2.3,57.5,2.3,4,-6.401,-6.039,-6.499,-0.403,57.5,3.0,2.0,-1.61,ExpressPick,206,-0.16146250421419234,0.9757402933526974
chembridge-fragment-library-part1-exp-2024-06,27914,1,O=C1C(=C(N(C1)c2ccccc2)N)c3nc(c(s3)C)C,6TBE_P,285.4,20,2.5,59.2,0.3,2,-6.401,-3.598,-6.076,-0.18,59.2,2.0,1.0,-2.48,ExpressPick,285,1.2689664394349578,-0.4577233612697577
chembridge-fragment-library-part1-exp-2024-06,28278,1,Brc1ccc(S(=O)(=O)NCc2cnccc2)cc1C,6TBE_P,341.2,19,2.7,59.1,3.5,4,-6.401,-6.429,-7.089,-0.338,59.1,3.0,1.0,-2.83,ExpressPick,341,2.48555809066995,0.044712388309353146
chembridge-fragment-library-part1-exp-2024-06,21778,1,Fc1ccccc1COn2c3ccccc3nn2,6TBE_P,243.2,18,2.5,39.9,3.0,3,-6.4,-4.181,-5.377,-0.232,39.9,3.0,0.0,-3.21,ExpressPick,243,0.5927855442837667,-0.9001178181223751
chembridge-fragment-library-part1-exp-2024-06,26566,1,S1c2nnc(n2CCCC1)-c3cnccc3,6TBE_P,232.3,16,2.2,43.6,1.5,1,-6.4,-5.215,-5.671,-0.326,43.6,3.0,0.0,-1.67,ExpressPick,232,-0.4154211450109704,-0.7047033956193195
chembridge-fragment-library-part2-cl-2024-06,344,1,Clc1ccc(F)c(-c2nccn2CC(=O)N)c1,6TBE_P,253.7,17,2.1,60.9,2.0,3,-6.4,-5.944,-6.517,-0.35,60.9,2.0,1.0,-1.53,1105,CORE,0.3640056911646093,-0.033370476582383526
chembridge-fragment-library-part2-cl-2024-06,3598,1,O=C(NC1(CC=CC1)CO)c2ccc3c(OCO3)c2,6TBE_P,261.3,19,1.5,67.8,3.3,4,-6.4,-5.192,-6.126,-0.273,67.8,4.0,2.0,-1.75,1101,CORE,1.426020294106678,2.173167362767845
chembridge-fragment-library-part1-exp-2024-06,12004,1,Fc1ccccc1[C@H](NC(=O)N)c2ccccc2,6TBE_P,244.3,18,2.9,55.1,3.3,4,-6.399,-6.464,-7.347,-0.359,55.1,1.0,2.0,-2.88,ExpressPick,244,0.589636976877468,-0.6521838311620138
chembridge-fragment-library-part1-exp-2024-06,20786,1,Clc1cnc(NC(=S)NCc2ccco2)cc1,6TBE_P,267.7,17,2.3,50.1,2.8,5,-6.399,-5.907,-6.47,-0.347,50.1,2.0,2.0,-1.97,ExpressPick,268,0.8727953846793101,0.0837061676477679
chembridge-fragment-library-part1-exp-2024-06,22274,1,Brc1csc(C(=O)NCc2c(nn(c2)C)C)c1,6TBE_P,314.2,17,2.6,46.9,2.3,3,-6.399,-6.687,-6.977,-0.393,46.9,2.0,1.0,-3.38,ExpressPick,314,1.1171354120258414,-0.8929663108485135
chembridge-fragment-library-part1-exp-2024-06,8632,1,Clc1ccc(CN2CCC(O)CC2)cc1,6TBE_P,225.7,15,2.7,23.5,4.0,3,-6.398,-6.659,-6.946,-0.444,23.5,2.0,1.0,-1.37,ExpressPick,226,-0.6196361740026722,-1.5870407702735805
chembridge-fragment-library-part2-cl-2024-06,6407,1,Fc1cccc(OC)c1-c2nccn2[C@@H]3C[C@@H]4CC[C@H]3O4,6TBE_P,288.3,21,3.5,36.3,1.4,3,-6.398,-6.248,-6.855,-0.298,36.3,3.0,0.0,-2.24,1105,CORE,2.0495591094750294,-1.6596804468250992
chembridge-fragment-library-part1-exp-2024-06,598,1,OC(=O)CCc1nc2ccc(c(c2[nH]1)C)C,6TBE_P,218.3,16,2.2,66.0,3.3,4,-6.397,-6.314,-6.921,-0.395,66.0,3.0,2.0,-2.14,ExpressPick,218,0.2551723922267332,1.2935009577943337
chembridge-fragment-library-part1-exp-2024-06,976,1,OC(=O)[C@H]1COc2ccccc2C1,6TBE_P,178.2,13,1.3,46.5,1.7,2,-6.397,-5.856,-6.263,-0.45,46.5,3.0,1.0,-1.97,ExpressPick,178,-1.769972018477833,0.5538887016426998
chembridge-fragment-library-part1-exp-2024-06,17970,1,Brc1ccc(s1)C(=O)C[C@@]2(O)c3ccccc3N(C2=O)C,6TBE_P,366.2,21,3.4,57.6,3.3,4,-6.397,-7.883,-7.887,-0.375,57.6,3.0,1.0,-4.21,ExpressPick,366,3.415803167694795,-0.4382073188278883
chembridge-fragment-library-part1-exp-2024-06,2258,1,OC(=O)C1=C(C(=O)Nc2ccccc21)C,6TBE_P,203.2,15,1.5,66.4,0.5,2,-6.396,-5.829,-6.469,-0.389,70.2,3.0,2.0,-1.67,ExpressPick,203,-0.7766252608787086,1.5759539427538714
chembridge-fragment-library-part1-exp-2024-06,25648,1,Brc1ccc(s1)C(=O)Nc2nc(cs2)C,6TBE_P,303.2,15,3.6,42.0,0.5,2,-6.396,-7.179,-7.448,-0.479,42.0,2.0,1.0,-3.96,ExpressPick,303,0.6512316862666736,-1.6068946217474254
chembridge-fragment-library-part2-cl-2024-06,7239,1,OCC1(NC(=O)c2ccc3c(nc([nH]3)C)c2)CC=CC1,6TBE_P,271.3,20,1.9,78.0,3.3,4,-6.396,-5.159,-6.07,-0.258,78.0,3.0,3.0,-1.78,1101,CORE,1.737289733852098,2.22352741213807
chembridge-fragment-library-part1-exp-2024-06,90,1,Clc1ccc2c(nc([nH]2)CO)c1,6TBE_P,182.6,12,2.1,48.9,2.0,2,-6.395,-5.62,-6.065,-0.468,48.9,2.0,2.0,-1.36,ExpressPick,183,-1.8872970005364849,0.15564365433898616
chembridge-fragment-library-part1-exp-2024-06,7706,1,O[C@H]1CSc2nc3ccccc3n2C1,6TBE_P,206.3,14,1.9,38.0,1.6,1,-6.395,-5.525,-6.089,-0.395,38.1,3.0,1.0,-1.66,ExpressPick,206,-1.3245224012753873,-0.18388410502468722
chembridge-fragment-library-part1-exp-2024-06,9568,1,Clc1c(N/N=C/c2cc(F)ccc2)nccn1,6TBE_P,250.7,17,3.0,50.2,1.0,3,-6.394,-5.026,-5.93,-0.296,50.2,3.0,1.0,-3.51,ExpressPick,251,0.7542301589594296,-0.3054581623596629
chembridge-fragment-library-part1-exp-2024-06,13756,1,OC(=O)[C@@H](Sc1nc2ccccc2[nH]1)C,6TBE_P,222.3,15,2.1,66.0,3.3,4,-6.393,-5.499,-6.152,-0.367,66.0,3.0,2.0,-2.14,ExpressPick,222,0.06949477585653914,1.3496349692800205
chembridge-fragment-library-part1-exp-2024-06,18080,1,Oc1ccccc1C(=O)NCc2ccco2,6TBE_P,217.2,16,1.3,62.5,2.8,4,-6.393,-5.187,-6.051,-0.324,62.5,3.0,2.0,-2.44,ExpressPick,217,-0.10219405797011019,1.6383870659737862
chembridge-fragment-library-part1-exp-2024-06,24016,1,Oc1ccc(C[C@H]2CC3CCN2CC3)cc1,6TBE_P,217.3,16,2.4,23.5,3.9,3,-6.393,-5.848,-6.514,-0.366,23.5,2.0,1.0,-0.795,ExpressPick,217,-0.623006057201714,-1.4281724422377025
chembridge-fragment-library-part2-cl-2024-06,716,1,Fc1ccc(F)cc1-c2cncc(n2)N,6TBE_P,207.2,15,2.5,51.8,0.2,1,-6.393,-5.247,-6.515,-0.35,51.8,2.0,1.0,-2.91,1109,CORE,-0.99818337183646,-0.587248813449302
chembridge-fragment-library-part2-cl-2024-06,7451,1,Fc1cccc2c1cc(-c3c[nH]nc3C)cn2,6TBE_P,227.2,17,3.3,41.6,0.0,1,-6.393,-4.753,-5.94,-0.28,41.6,2.0,1.0,-3.15,1109,CORE,-0.19761841293569543,-1.4191411490351673
chembridge-fragment-library-part1-exp-2024-06,7174,1,Brc1ccc(NC(=O)c2ccccc2C(O)=O)cc1,6TBE_P,320.1,19,3.5,66.4,1.0,4,-6.392,-6.158,-6.664,-0.324,66.4,3.0,2.0,-3.73,ExpressPick,320,2.5607772506901925,0.4180485487235519
chembridge-fragment-library-part1-exp-2024-06,9358,1,OCCN1C(=NC(=O)C(=C1C)c2ccccc2)C,6TBE_P,244.3,18,2.1,52.9,3.2,4,-6.392,-5.374,-6.267,-0.299,55.1,3.0,1.0,-2.14,ExpressPick,244,0.811460173973245,0.3218476682854952
